fish_key,fish_label,year,category,qty,amt,price
かわはぎ,かわはぎ,2000,鮮魚,595643,313517933,526.3520816999444
かんぱち,かんぱち,2000,鮮魚,524530,750890332,1431.548876136732
きす,きす,2000,鮮魚,48988,56862560,1160.7446721646118
こうばこがに,こうばこがに,2000,鮮魚,319694,660977863,2067.5329002108265
このわた,このわた,2000,鮮魚,3736,33901616,9074.30835117773
こんぶ,こんぶ,2000,塩干,21659,22340198,1031.451036520615
さけ,さけ,2000,鮮魚,1057488,717628087,678.6158206996203
さば,さば,2000,鮮魚,1848390,685336621,370.7749019416898
さめ,さめ,2000,鮮魚,2795,654621,234.21144901610018
さより,さより,2000,鮮魚,66589,88156356,1323.8876691345417
さわら,さわら,2000,鮮魚,97184,67031535,689.7383828613764
さんま,さんま,2000,鮮魚,793079,445733048,562.0285595760322
しいら,しいら,2000,鮮魚,93396,12735428,136.35945864919267
しおから,しおから,2000,塩干,110578,104911387,948.7546076072998
しじみ,しじみ,2000,鮮魚,292337,165122577,564.8363942983611
しらうお,しらうお,2000,鮮魚,3122,7756509,2484.4679692504806
しらこ,しらこ,2000,鮮魚,93050,143783021,1545.2232240730789
すき身,すき身,2000,塩干,84684,64253872,758.7486656275094
すけこ,すけこ,2000,塩干,505276,1177881037,2331.1636353201025
すけそうだら,すけそうだら,2000,鮮魚,392466,202837879,516.8291750113385
すじこ,すじこ,2000,塩干,86121,181137171,2103.2868986658304
すずき,すずき,2000,鮮魚,162561,133387805,820.5400126721661
すだこ,すだこ,2000,塩干,97116,148981548,1534.0577041888052
するめいか,するめいか,2000,鮮魚,1698022,501014366,295.057641184861
ずわいがに,ずわいがに,2000,鮮魚,1984148,2434715400,1227.0835643308867
その他あじ,その他あじ,2000,鮮魚,80953,76268612,942.1344730893235
その他いか,その他いか,2000,鮮魚,1175476,1102873805,938.2359188958345
その他えび,その他えび,2000,鮮魚,219352,521420531,2377.094947846384
その他かい,その他かい,2000,鮮魚,1115083,1066832434,956.7291708330232
その他かに,その他かに,2000,鮮魚,719734,1238346457,1720.5612865308572
その他冷凍魚,その他　冷凍魚,2000,冷凍魚,6614885,1902648128,287.6313235982183
その他塩干加工品,その他塩干加工品,2000,塩干,2202436,1788614962,812.1075763382
その他桜干,その他桜干,2000,塩干,450125,351010456,779.806622604832
その他淡水魚,その他淡水魚,2000,鮮魚,79665,112095524,1407.0862235611623
その他魚介漬物,その他魚介漬物,2000,塩干,254189,211287634,831.2225706069106
その他鮮魚,その他鮮魚,2000,鮮魚,616515,699577958,1134.7298249028815
たい,たい,2000,鮮魚,1934351,1948511366,1007.3204738953789
たいはくちりめん,たいはくちりめん,2000,塩干,133596,150624060,1127.459355070511
たこ,たこ,2000,鮮魚,672508,541122400,804.6334021305323
たちうお,たちうお,2000,鮮魚,152378,101239168,664.3949126514326
たづくり,たづくり,2000,塩干,16189,16077453,993.1097041200816
ちくわ,ちくわ,2000,塩干,173400,123537487,712.4422549019608
つばす,つばす,2000,鮮魚,309902,78803333,254.28468677194726
とびうお,とびうお,2000,鮮魚,218142,69146639,316.97994425649347
どじょう,どじょう,2000,鮮魚,49416,72719125,1471.570442771572
なまこ,なまこ,2000,鮮魚,39445,59009497,1495.9943465584993
にぎす,にぎす,2000,鮮魚,269265,91452956,339.63922529849776
にしん,にしん,2000,鮮魚,17713,3406778,192.3320724891323
ぬか漬いわし,ぬか漬いわし,2000,塩干,60,100800,1680.0
ぬか漬にしん,ぬか漬にしん,2000,塩干,234,187165,799.8504273504274
ぬか漬ふぐ,ぬか漬ふぐ,2000,塩干,22,163905,7450.227272727273
はたはた,はたはた,2000,鮮魚,349466,195398846,559.1354981600499
はまぐり,はまぐり,2000,鮮魚,588520,305568440,519.2150479168083
はまち,はまち,2000,鮮魚,2936500,934283568,318.1622911629491
はむそーせーじ,ハムソーセージ,2000,塩干,12983,10132993,780.4816298236155
ばいがい,ばいがい,2000,鮮魚,531143,399808051,752.7314696795402
ひらまさ,ひらまさ,2000,鮮魚,103447,110792312,1071.005558401887
ひらめ,ひらめ,2000,鮮魚,353283,787112535,2227.9943699527007
ふぐ,ふぐ,2000,鮮魚,257508,160443084,623.0605806421548
ぶり,ぶり,2000,鮮魚,471745,571526485,1211.5157235370805
べにずわいがに,べにずわいがに,2000,鮮魚,167736,57826428,344.746673343826
ほうぼう,ほうぼう,2000,鮮魚,26358,10711563,406.38754837241066
ぼうたら,ぼうたら,2000,塩干,15007,52563210,3502.579462917305
ぼら,ぼら,2000,鮮魚,17862,2798550,156.6761840779308
まあじ,まあじ,2000,鮮魚,1921557,789572511,410.90246659349685
まいわし,まいわし,2000,鮮魚,1423882,473419519,332.48507881973364
まかじき,まかじき,2000,鮮魚,604811,623350640,1030.6536091440137
まぐろ,まぐろ,2000,鮮魚,502987,1310743026,2605.918296099104
まこ,まこ,2000,鮮魚,81793,112317725,1373.194833298693
ます,ます,2000,鮮魚,31922,20862964,653.5606791554413
まだら,まだら,2000,鮮魚,1395674,689107836,493.74555662712066
みそ漬品,みそ漬品,2000,塩干,61427,43578604,709.4372832793397
めじ,めじ,2000,鮮魚,431226,306205124,710.0803847634419
もずく,もずく,2000,鮮魚,343624,135493039,394.3060991083277
やなぎばちめ,やなぎばちめ,2000,鮮魚,176972,232874433,1315.882924982483
わかさぎ,わかさぎ,2000,鮮魚,64177,29954710,466.75148417657414
わかめ,わかめ,2000,塩干,126462,45598822,360.5733105596938
わらさ,わらさ,2000,鮮魚,1641343,761734782,464.092381665502
丸干あじ,丸干あじ,2000,塩干,5102,2494353,488.8970991767934
丸干いか,丸干いか,2000,塩干,56459,66871439,1184.4247861279866
丸干いわし,丸干いわし,2000,塩干,189452,149946723,791.4760625382683
冷凍あかうお,冷凍あかうお,2000,冷凍魚,758193,236167551,311.4873798623833
冷凍あじ,冷凍あじ,2000,冷凍魚,2435473,315129088,129.3913289122893
冷凍えび,冷凍えび,2000,冷凍魚,3204347,4372521796,1364.5593926001147
冷凍おひょう,冷凍おひょう,2000,冷凍魚,24436,22060139,902.7720985431331
冷凍かい,冷凍かい,2000,冷凍魚,1096700,714335447,651.3499106410139
冷凍かじき,冷凍かじき,2000,冷凍魚,1215516,802597161,660.2933741719567
冷凍かに,冷凍かに,2000,冷凍魚,2061230,2760539657,1339.2681345604324
冷凍かれい,冷凍かれい,2000,冷凍魚,1668144,614259216,368.2291312980174
冷凍ぎんだら,冷凍ぎんだら,2000,冷凍魚,222405,273184305,1228.3190800566533
冷凍くじら,冷凍くじら,2000,冷凍魚,6347,14330871,2257.8968016385693
冷凍さけ,冷凍さけ,2000,冷凍魚,1586420,983209601,619.7662668145888
冷凍さば,冷凍さば,2000,冷凍魚,2756526,324364753,117.67157393037468
冷凍さんま,冷凍さんま,2000,冷凍魚,39588,16274878,411.10634535717895
冷凍しらうお,冷凍しらうお,2000,冷凍魚,9607,10639545,1107.4784011658166
冷凍すりみ,冷凍すりみ,2000,冷凍魚,1062364,313146143,294.763511376515
冷凍するめいか,冷凍するめいか,2000,冷凍魚,1597833,479231642,299.92598851068914
冷凍たい,冷凍たい,2000,冷凍魚,348472,162197800,465.45432631603114
冷凍たこ,冷凍たこ,2000,冷凍魚,442165,233135386,527.2587970553978
冷凍たら,冷凍たら,2000,冷凍魚,699963,353900280,505.5985530663764
冷凍にしん,冷凍にしん,2000,冷凍魚,65182,20440028,313.5839342149673
冷凍ほっけ,冷凍ほっけ,2000,冷凍魚,265550,68919376,259.53446055356807
冷凍まぐろ,冷凍まぐろ,2000,冷凍魚,299145,847244770,2832.2210633639206
冷凍めるるーさ,冷凍メルルーサ,2000,冷凍魚,58852,36511633,620.39748861551
冷凍めろー,冷凍メロー,2000,冷凍魚,337038,390740101,1159.3354488217947
冷凍もんこういか,冷凍もんこういか,2000,冷凍魚,87026,55332356,635.8140785512376
冷凍やりいか,冷凍やりいか,2000,冷凍魚,591343,809993741,1369.7528185841381
冷凍食品その他,冷凍食品　その他,2000,冷凍魚,515716,638115740,1237.3394271265581
冷凍食品ふらい,冷凍食品　フライ,2000,冷凍魚,59011,23957707,405.98713799122197
冷凍食品切身,冷凍食品　切身,2000,冷凍魚,205248,332121884,1618.1491853757407
冷凍食品開き,冷凍食品　開き,2000,冷凍魚,64375,43213580,671.2789126213593
塩かずのこ,塩かずのこ,2000,塩干,236373,665515954,2815.532882351199
塩かれい,塩かれい,2000,塩干,473356,356857895,753.8890285535622
塩くじら,塩くじら,2000,塩干,302,960346,3179.953642384106
塩くらげ,塩くらげ,2000,塩干,9432,7420688,786.7565733672604
塩さけ,塩さけ,2000,塩干,1292849,835228932,646.0374970317492
塩さば,塩さば,2000,塩干,613488,298624370,486.76481039563936
塩するめ,塩するめ,2000,塩干,38521,38231964,992.496664157213
塩だら,塩だら,2000,塩干,29069,13821766,475.481303106402
塩にしん,塩にしん,2000,塩干,61,33600,550.8196721311475
塩ます,塩ます,2000,塩干,610843,198634725,325.1813068169726
塩まだらこ,塩まだらこ,2000,塩干,251,364376,1451.6972111553785
干するめ,干するめ,2000,塩干,93764,96766613,1032.0230898852437
干はたはた,干はたはた,2000,塩干,115637,114827057,992.9958144884423
干ふぐ,干ふぐ,2000,塩干,117851,170083587,1443.2086872406683
干ぶり,干ぶり,2000,塩干,116,90804,782.7931034482758
桜干いわし,桜干いわし,2000,塩干,15890,16710594,1051.6421648835747
桜干にしん,桜干にしん,2000,塩干,10818,6232234,576.0985394712516
煮干いかなご,煮干いかなご,2000,塩干,21998,24584145,1117.562732975725
煮干いわし,煮干いわし,2000,塩干,66451,73553555,1106.8840950474787
生くじら,生くじら,2000,鮮魚,80,274775,3434.6875
白皮かじき,白皮かじき,2000,鮮魚,153036,163793612,1070.294649624925
皮くじら,皮くじら,2000,塩干,8656,18219747,2104.8691081330867
身欠にしん,身欠にしん,2000,塩干,422973,290796256,687.5054814373494
開きあじ,開きあじ,2000,塩干,289730,197303199,680.98988368481
開きさば,開きさば,2000,塩干,11522,9567068,830.3304981773997
開きたら,開きたら,2000,塩干,35086,40429005,1152.2831043721142
養殖はまち,養殖はまち,2000,鮮魚,4560,5902848,1294.4842105263158
養殖ぶり,養殖ぶり,2000,鮮魚,1916814,2239294474,1168.2377497242821
養殖わらさ,養殖わらさ,2000,鮮魚,5478,6176314,1127.476086162833
魚介つくだに,魚介つくだに,2000,塩干,79847,52339358,655.4956103548036
黒皮かじき,黒皮かじき,2000,鮮魚,160322,92006984,573.8886989932761
あからばちめ,あからばちめ,2001,鮮魚,615039,360291725,585.8030547656327
あさり,あさり,2001,鮮魚,1199338,424062190,353.5802167529087
あなご,あなご,2001,鮮魚,112592,107345950,953.4065475344607
あまえび,あまえび,2001,鮮魚,766283,1290912883,1684.6424662950894
あゆ,あゆ,2001,鮮魚,286071,394217879,1378.0420909494496
あら,あら,2001,鮮魚,78723,168500384,2140.4212745957343
あわび,あわび,2001,鮮魚,75839,540221558,7123.268476641306
あんこう,あんこう,2001,鮮魚,164402,151250483,920.0039111446333
いくら,いくら,2001,塩干,255653,1066422229,4171.365988273167
うなぎ,うなぎ,2001,鮮魚,300397,336989345,1121.8132837544981
うに,うに,2001,鮮魚,113356,900746205,7946.171398073327
うに製品,うに製品,2001,塩干,37848,40718512,1075.843162122173
うるめいわし,うるめいわし,2001,鮮魚,108351,21733702,200.58607673210216
かいみぬき,かいみぬき,2001,鮮魚,27596,72029403,2610.139259312944
かき,かき,2001,鮮魚,709845,545366854,768.2900548711339
かす漬たら,かす漬たら,2001,塩干,24844,8068554,324.768716792787
かす漬ふぐ,かす漬ふぐ,2001,塩干,269,965984,3591.0185873605947
かたくちいわし,かたくちいわし,2001,鮮魚,41035,5971571,145.52384549774584
かつお,かつお,2001,鮮魚,194948,109931278,563.9005170609598
かながしら,かながしら,2001,鮮魚,32267,10616037,329.0060123345833
かます,かます,2001,鮮魚,342627,219683465,641.1738275150528
かまぼこ,かまぼこ,2001,塩干,232132,178227797,767.7864189340547
かれい,かれい,2001,鮮魚,1857820,1240711272,667.8317985596021
かわはぎ,かわはぎ,2001,鮮魚,756309,437888778,578.981313193417
かんぱち,かんぱち,2001,鮮魚,982763,1072966766,1091.7858791997664
きす,きす,2001,鮮魚,32588,44322935,1360.0998833926599
こうばこがに,こうばこがに,2001,鮮魚,408240,893811823,2189.4273540074464
このわた,このわた,2001,鮮魚,4801,40211284,8375.605915434284
こんぶ,こんぶ,2001,塩干,35562,30966848,870.7847702603904
さけ,さけ,2001,鮮魚,1256702,772085072,614.3740298018146
さば,さば,2001,鮮魚,2043432,827403068,404.90854014227045
さめ,さめ,2001,鮮魚,1712,526324,307.43224299065423
さより,さより,2001,鮮魚,117366,179627464,1530.489784094201
さわら,さわら,2001,鮮魚,91419,76777983,839.8471105568864
さんま,さんま,2001,鮮魚,1176320,527881477,448.7566963071273
しいら,しいら,2001,鮮魚,62092,8437184,135.88198157572634
しおから,しおから,2001,塩干,135426,123949127,915.2535480631489
しじみ,しじみ,2001,鮮魚,399591,247852212,620.2647507075985
しらうお,しらうお,2001,鮮魚,5093,16336381,3207.614569016297
しらこ,しらこ,2001,鮮魚,345695,451608249,1306.3777289228944
すき身,すき身,2001,塩干,113742,77302904,679.633767649593
すけこ,すけこ,2001,塩干,499479,1331640129,2666.05829073895
すけそうだら,すけそうだら,2001,鮮魚,417517,146674384,351.3015853246694
すじこ,すじこ,2001,塩干,66032,156227889,2365.9421038284468
すずき,すずき,2001,鮮魚,265718,183384122,690.1456506521952
すだこ,すだこ,2001,塩干,97870,165001763,1685.9278941452949
するめいか,するめいか,2001,鮮魚,1874850,527239705,281.2170066938688
ずわいがに,ずわいがに,2001,鮮魚,2434195,3241825725,1331.7855492267465
その他あじ,その他あじ,2001,鮮魚,140350,100983017,719.5084930530816
その他いか,その他いか,2001,鮮魚,1264546,1194063615,944.262695860807
その他えび,その他えび,2001,鮮魚,329039,679208774,2064.2196639304157
その他かい,その他かい,2001,鮮魚,1482309,1369610647,923.971079579224
その他かに,その他かに,2001,鮮魚,1076711,1696128095,1575.286307096333
